Geo,Year,SFDU,MFDU,GQDU
511870201021,2045,1196,0,0
511870201022,2045,885,0,0
511870202001,2045,433,76,0
511870202002,2045,1108,84,0
511870203001,2045,438,154,0
511870203002,2045,508,0,0
511870203003,2045,869,0,0
511870203004,2045,670,0,0
511870203005,2045,824,57,0
511870204001,2045,175,137,0
511870204002,2045,254,163,0
511870204003,2045,241,225,0
511870204004,2045,506,386,10
511870204005,2045,177,302,65
511870205001,2045,501,8,0
511870205002,2045,572,0,0
511870205003,2045,196,486,16
511870205004,2045,121,375,0
511870206011,2045,539,37,438
511870206012,2045,1052,264,0
511870206013,2045,403,0,0
511870206021,2045,581,218,9
511870206022,2045,311,214,0
511870207001,2045,1135,0,0
511870207002,2045,620,0,0
511910101011,2045,522,175,0
511910101012,2045,482,123,0
511910101013,2045,300,103,0
511910101021,2045,802,0,0
511910101022,2045,717,0,0
511910102001,2045,641,81,0
511910102002,2045,413,12,0
511910102003,2045,456,19,0
511910102004,2045,898,0,0
511910103011,2045,1044,11,0
511910103012,2045,575,37,0
511910103021,2045,696,0,0
511910103022,2045,794,0,59
511910104011,2045,469,200,3
511910104012,2045,448,80,0
511910104021,2045,1212,420,15
511910105011,2045,413,315,7
511910105012,2045,513,321,3
511910105013,2045,419,155,0
511910105021,2045,410,287,23
511910105022,2045,466,215,0
511910105023,2045,390,262,51
511910106011,2045,418,57,0
511910106012,2045,542,69,35
511910106013,2045,598,215,17
511910106021,2045,324,54,852
511910106022,2045,587,18,0
511910107001,2045,384,11,0
511910107002,2045,723,9,0
511910107003,2045,906,193,0
511910108001,2045,609,0,0
511910108002,2045,434,13,0
511910108003,2045,431,19,0
511910109001,2045,613,0,0
511910109002,2045,620,20,0
511910109003,2045,506,190,0
511910110001,2045,777,89,0
511910110002,2045,354,17,0
511910110003,2045,769,25,17
511930101011,2045,796,2,0
511930101012,2045,1403,0,0
511930101021,2045,394,83,0
511930101022,2045,321,0,0
511930101023,2045,400,0,0
511930101024,2045,401,0,0
511930102001,2045,887,7,2
511930102002,2045,488,31,0
511930102003,2045,689,9,0
511930103001,2045,730,9,25
511930103002,2045,674,0,0
511930103003,2045,665,0,0
511930104011,2045,427,0,0
511930104012,2045,957,94,0
511930104021,2045,629,157,0
511930104022,2045,722,119,0
511930104023,2045,841,70,0
511959307001,2045,655,76,5
511959307002,2045,332,1,0
511959307003,2045,1,0,0
511959308001,2045,454,9,2
511959308002,2045,295,10,0
511959309001,2045,985,51,0
511959309002,2045,758,108,0
511959310001,2045,636,14,0
511959310002,2045,277,0,0
511959311001,2045,330,132,0
511959311002,2045,577,64,0
511959312001,2045,588,14,0
511959312002,2045,676,21,13
511959312003,2045,1,0,0
511959312004,2045,224,0,0
511959312005,2045,570,59,0
511959313001,2045,737,43,0
511959313002,2045,533,54,0
511959314001,2045,783,85,0
511959314002,2045,199,80,232
511959314003,2045,881,0,0
511959315001,2045,333,35,14
511959315002,2045,168,0,10
511959315003,2045,606,66,0
511959315004,2045,384,79,30
511959316001,2045,549,62,0
511959316002,2045,619,6,7
511959317001,2045,426,99,0
511959317002,2045,236,4,0
511970501011,2045,418,195,0
511970501012,2045,517,223,0
511970501013,2045,341,70,0
511970501021,2045,801,14,0
511970501022,2045,372,0,0
511970502011,2045,568,55,14
511970502012,2045,408,43,0
511970502013,2045,288,440,0
511970502021,2045,871,0,0
511970502022,2045,657,216,2
511970503011,2045,640,21,0
511970503012,2045,363,78,0
511970503013,2045,391,0,0
511970503014,2045,341,0,5
511970503015,2045,199,144,15
511970503021,2045,985,13,0
511970503022,2045,693,31,0
511970504011,2045,600,0,0
511970504012,2045,801,71,0
511970504013,2045,484,0,0
511970504021,2045,638,0,0
511970504022,2045,261,0,0
511970504023,2045,770,0,0
511970504024,2045,663,22,0
511990502031,2045,522,266,0
511990502032,2045,675,0,0
511990502033,2045,769,702,0
511990502051,2045,560,0,0
511990502052,2045,710,69,0
511990502053,2045,464,222,0
511990502061,2045,578,0,0
511990502062,2045,547,0,0
511990502063,2045,461,662,0
511990502064,2045,894,0,0
511990502071,2045,0,222,0
511990502072,2045,134,288,0
511990502073,2045,169,180,0
511990502074,2045,41,497,0
511990502081,2045,204,813,0
511990503031,2045,462,680,0
511990503032,2045,1116,194,0
511990503033,2045,372,0,0
511990503041,2045,731,48,0
511990503042,2045,455,0,0
511990503043,2045,1032,0,0
511990503051,2045,904,639,8
511990503061,2045,301,797,0
511990503062,2045,51,236,0
511990503063,2045,745,579,0
511990504011,2045,807,237,0
511990504012,2045,577,7,0
511990504021,2045,582,0,0
511990504022,2045,747,28,0
511990504023,2045,307,0,0
511990505001,2045,178,535,0
511990505002,2045,148,87,497
511990505003,2045,849,0,0
511990509001,2045,659,424,567
511990510001,2045,922,0,0
511990510002,2045,149,0,0
511990510003,2045,190,421,26
511990510004,2045,381,1665,9
511990511001,2045,1250,0,0
511990511002,2045,778,21,8
511990511003,2045,1099,199,14
511999901000,2045,1,0,0
515102001021,2045,0,226,0
515102001022,2045,158,1368,0
515102001023,2045,174,168,8
515102001041,2045,0,547,0
515102001042,2045,0,149,0
515102001043,2045,0,1170,0
515102001051,2045,15,976,0
515102001052,2045,66,1584,0
515102001061,2045,15,387,0
515102001062,2045,0,846,0
515102001063,2045,45,375,0
515102001064,2045,3,574,0
515102001081,2045,44,879,0
515102001091,2045,180,87,0
515102001092,2045,39,1093,0
515102001093,2045,117,1006,0
515102001101,2045,0,1375,0
515102001102,2045,0,838,0
515102001111,2045,17,856,0
515102001112,2045,17,1209,0
515102001113,2045,0,707,0
515102002011,2045,101,514,0
515102002012,2045,158,416,247
515102002013,2045,114,819,7
515102002021,2045,367,6,19
515102002022,2045,184,138,5
515102003011,2045,79,903,1
515102003012,2045,76,597,0
515102003021,2045,933,0,21
515102003022,2045,32,417,0
515102003023,2045,37,189,0
515102003041,2045,7,846,0
515102003042,2045,35,1090,0
515102003043,2045,0,118,0
515102003051,2045,23,692,0
515102003052,2045,48,790,0
515102004031,2045,8,950,9
515102004041,2045,50,1100,0
515102004042,2045,34,1182,0
515102004061,2045,0,674,0
515102004062,2045,0,760,0
515102004063,2045,121,845,0
515102004064,2045,42,481,0
515102004071,2045,0,451,0
515102004072,2045,82,1383,0
515102004073,2045,0,428,0
515102004081,2045,14,863,0
515102004082,2045,1,0,0
515102004083,2045,28,574,0
515102004091,2045,0,1262,0
515102004092,2045,0,1031,0
515102004093,2045,0,791,0
515102004094,2045,0,1096,0
515102005001,2045,75,1051,0
515102005002,2045,23,940,0
515102005003,2045,0,943,10
515102006001,2045,98,626,0
515102006002,2045,71,304,0
515102006003,2045,0,531,0
515102006004,2045,183,261,3
515102007011,2045,0,787,0
515102007031,2045,12,917,0
515102007032,2045,39,315,0
515102007033,2045,0,492,0
515102007034,2045,10,561,0
515102007041,2045,51,417,0
515102007042,2045,0,670,0
515102007043,2045,0,831,30
515102007051,2045,0,587,0
515102007052,2045,32,817,0
515102007053,2045,0,749,0
515102008011,2045,489,184,13
515102008012,2045,672,35,0
515102008021,2045,70,300,0
515102008022,2045,173,591,0
515102008023,2045,68,334,0
515102009001,2045,168,501,22
515102009002,2045,564,13,0
515102009003,2045,435,0,0
515102009004,2045,477,44,0
515102010001,2045,49,891,0
515102010002,2045,0,637,0
515102010003,2045,13,942,0
515102011001,2045,105,306,0
515102011002,2045,468,21,0
515102011003,2045,368,10,0
515102012021,2045,211,166,58
515102012022,2045,161,159,0
515102012023,2045,68,505,0
515102012024,2045,0,713,0
515102012041,2045,5,749,0
515102012042,2045,207,869,0
515102012051,2045,0,942,0
515102012052,2045,100,406,0
515102012061,2045,85,1006,0
515102012062,2045,1,656,0
515102012063,2045,103,736,1
515102013001,2045,224,146,0
515102013002,2045,235,232,12
515102013003,2045,6,474,0
515102013004,2045,166,503,9
515102014001,2045,416,257,0
515102014002,2045,83,453,0
515102014003,2045,168,162,0
515102014004,2045,244,393,9
515102015001,2045,378,0,0
515102015002,2045,314,125,6
515102015003,2045,425,492,0
515102016011,2045,210,516,0
515102016012,2045,65,437,28
515102016013,2045,61,137,0
515102016014,2045,0,688,0
515102016021,2045,0,491,90
515102016022,2045,109,375,0
515102016023,2045,0,1326,0
515102018021,2045,16,641,0
515102018022,2045,75,441,0
515102018031,2045,57,289,0
515102018032,2045,43,1120,0
515102018041,2045,0,1085,0
515102018042,2045,0,523,0
515102018043,2045,0,385,0
515102018051,2045,21,711,1
515102018052,2045,0,1047,0
515102018053,2045,0,1214,0
515102018054,2045,0,408,0
515102019001,2045,112,608,43
515102019002,2045,58,666,44
515102020011,2045,111,338,76
515102020012,2045,289,429,0
515102020013,2045,34,323,0
515102020021,2045,42,1045,0
515102020022,2045,12,766,0
515109800001,2045,1,0,0
515200201001,2045,646,135,0
515200201002,2045,98,74,0
515200201003,2045,557,337,0
515200202011,2045,160,335,0
515200202012,2045,35,505,0
515200202013,2045,202,262,59
515200202021,2045,743,71,0
515200202022,2045,518,180,0
515200203001,2045,402,134,0
515200203002,2045,247,337,0
515200203003,2045,282,10,0
515200204001,2045,365,69,5
515200204002,2045,410,9,0
515200204003,2045,868,206,0
515200204004,2045,519,236,0
515309306011,2045,297,67,10
515309306012,2045,852,0,0
515309306013,2045,519,9,0
515309306021,2045,418,198,94
515309306022,2045,742,157,440
515400002011,2045,330,118,25
515400002012,2045,165,278,12
515400002013,2045,108,579,62
515400002021,2045,377,657,158
515400002022,2045,189,933,62
515400002023,2045,43,307,326
515400003021,2045,504,788,0
515400003022,2045,615,291,0
515400004011,2045,416,598,46
515400004012,2045,716,188,0
515400004021,2045,346,216,4
515400004022,2045,594,132,11
515400004023,2045,188,531,0
515400004024,2045,346,280,0
515400005011,2045,157,768,0
515400005012,2045,204,118,13
515400005013,2045,365,431,0
515400005021,2045,532,534,0
515400005022,2045,377,258,12
515400005023,2045,333,250,0
515400005024,2045,290,107,0
515400005025,2045,131,114,0
515400006001,2045,128,424,192
515400006002,2045,147,673,352
515400006003,2045,0,67,358
515400007001,2045,605,0,0
515400007002,2045,486,228,143
515400007003,2045,0,681,187
515400007004,2045,250,95,367
515400008001,2045,396,21,0
515400008002,2045,368,21,0
515400008003,2045,455,0,0
515400008004,2045,177,503,13
515400009001,2045,444,387,0
515400009002,2045,463,130,0
515400010001,2045,14,964,0
515400010002,2045,404,373,0
515400010003,2045,548,427,0
515500200011,2045,738,14,91
515500200021,2045,493,105,10
515500200022,2045,234,979,0
515500200023,2045,575,52,0
515500200031,2045,250,418,0
515500200032,2045,715,14,0
515500200033,2045,355,243,0
515500200034,2045,185,58,0
515500200035,2045,306,16,0
515500201001,2045,235,631,0
515500201002,2045,293,84,0
515500201003,2045,161,502,0
515500201004,2045,70,533,0
515500202001,2045,79,297,0
515500202002,2045,260,157,0
515500202003,2045,599,22,0
515500202004,2045,348,37,0
515500203001,2045,222,129,1
515500203002,2045,261,272,0
515500204001,2045,349,248,0
515500204002,2045,380,98,0
515500204003,2045,224,88,0
515500205001,2045,657,445,0
515500206001,2045,494,14,0
515500206002,2045,447,28,0
515500206003,2045,576,0,0
515500206004,2045,300,36,0
515500207001,2045,536,115,0
515500207002,2045,424,0,10
515500207003,2045,193,964,0
515500207004,2045,289,416,0
515500208041,2045,298,197,0
515500208042,2045,476,541,0
515500208043,2045,785,64,0
515500208044,2045,671,738,0
515500208045,2045,1168,102,0
515500208051,2045,254,17,0
515500208052,2045,560,345,0
515500208053,2045,113,586,0
515500208054,2045,864,418,0
515500208081,2045,332,355,0
515500208082,2045,684,398,0
515500208091,2045,505,718,13
515500208092,2045,657,293,0
515500208093,2045,306,0,0
515500208101,2045,734,183,0
515500208111,2045,0,638,0
515500208112,2045,1209,225,0
515500208113,2045,417,595,0
515500208121,2045,541,631,0
515500208131,2045,79,992,0
515500208132,2045,12,639,0
515500208141,2045,406,132,0
515500208142,2045,199,416,20
515500208143,2045,242,773,0
515500209031,2045,782,0,0
515500209032,2045,518,0,0
515500209051,2045,723,37,0
515500209052,2045,330,446,0
515500209071,2045,328,1116,153
515500209081,2045,327,782,0
515500209082,2045,309,105,0
515500209091,2045,551,218,0
515500209092,2045,190,263,0
515500209101,2045,283,445,0
515500209111,2045,198,651,0
515500209112,2045,346,300,6
515500209121,2045,101,630,0
515500209122,2045,186,969,0
515500209123,2045,0,691,0
515500210041,2045,2143,302,0
515500210042,2045,616,0,0
515500210043,2045,246,17,0
515500210044,2045,203,367,0
515500210051,2045,146,371,0
515500210052,2045,862,0,0
515500210053,2045,473,0,0
515500210091,2045,597,45,0
515500210092,2045,1141,0,0
515500210101,2045,1012,191,0
515500210102,2045,295,47,0
515500210103,2045,723,398,0
515500210111,2045,913,0,0
515500210112,2045,453,27,0
515500210121,2045,413,143,0
515500210122,2045,746,87,0
515500210123,2045,770,21,2
515500210124,2045,277,14,0
515500210131,2045,633,0,0
515500210132,2045,1164,0,0
515500210141,2045,678,602,0
515500210151,2045,829,0,0
515500210161,2045,908,596,0
515500210162,2045,300,374,0
515500211011,2045,822,0,0
515500211012,2045,629,14,0
515500211013,2045,652,0,0
515500211031,2045,644,0,0
515500211032,2045,756,30,0
515500211041,2045,755,0,10
515500211042,2045,404,0,0
515500212001,2045,830,44,0
515500212002,2045,1191,0,0
515500212003,2045,389,153,86
515500213011,2045,589,17,0
515500213012,2045,898,0,0
515500213013,2045,1584,484,6
515500213031,2045,916,5,0
515500213041,2045,1256,561,0
515500213051,2045,392,0,0
515500213052,2045,942,0,6
515500213061,2045,773,8,0
515500214011,2045,866,80,0
515500214021,2045,920,0,0
515500214022,2045,589,0,0
515500214023,2045,800,47,0
515500214024,2045,172,214,0
515500214031,2045,571,0,0
515500214032,2045,500,190,0
515500214033,2045,476,406,0
515500214051,2045,514,297,0
515500214061,2045,999,136,0
515500214071,2045,540,0,8
515500214072,2045,548,0,0
515500215031,2045,474,0,0
515500215032,2045,1032,105,0
515500215041,2045,346,0,0
515500215042,2045,921,56,0
515500215051,2045,489,262,0
515500215052,2045,884,1332,0
515500215061,2045,770,256,10
515500215071,2045,596,554,0
515500215072,2045,1078,0,0
515500215073,2045,636,0,0
515500216021,2045,151,247,0
515500216022,2045,135,320,0
515500216023,2045,582,392,3
515500216024,2045,173,324,0
515500216025,2045,465,203,0
515500216031,2045,646,14,0
515500216041,2045,567,292,0
515500216051,2045,562,656,0
515500216052,2045,479,22,0
515500216053,2045,364,0,0
515708301001,2045,1162,45,0
515708301002,2045,641,31,0
515708301003,2045,211,0,9
515708302001,2045,331,178,0
515708302002,2045,365,144,0
515708302003,2045,167,654,0
515708303001,2045,620,0,0
515708303002,2045,316,196,0
515708304001,2045,746,115,0
515708304002,2045,321,24,0
515708305001,2045,1051,218,0
515708305002,2045,764,51,0
515800601001,2045,248,40,0
515800601002,2045,765,69,7
515800601003,2045,377,55,0
515800602001,2045,230,69,0
515800602002,2045,628,113,10
515800602003,2045,327,14,0
515900001001,2045,755,491,0
515900001002,2045,714,190,0
515900001003,2045,170,21,0
515900001004,2045,242,318,0
515900002001,2045,375,259,9
515900002002,2045,466,179,0
515900002003,2045,298,489,0
515900003001,2045,418,186,0
515900003002,2045,524,67,0
515900003003,2045,392,106,73
515900004001,2045,399,605,0
515900004002,2045,325,9,9
515900004003,2045,605,90,0
515900005001,2045,184,15,0
515900005002,2045,175,753,22
515900006001,2045,116,201,0
515900006002,2045,189,240,0
515900006003,2045,306,249,6
515900007001,2045,577,117,487
515900007002,2045,406,88,0
515900007003,2045,422,208,0
515900008001,2045,115,52,15
515900008002,2045,594,135,4
515900008003,2045,376,76,0
515900009001,2045,605,392,0
515900009002,2045,460,0,0
515900009003,2045,328,22,0
515900010001,2045,944,31,0
515900010002,2045,196,349,0
515900010003,2045,96,310,0
515900011001,2045,500,160,0
515900012001,2045,419,213,0
515900012002,2045,440,0,0
515900013011,2045,520,311,0
515900013021,2045,391,9,0
515900014001,2045,711,42,0
515900014002,2045,764,82,0
515909801001,2045,1,0,0
515958901001,2045,273,173,0
515958901002,2045,398,148,0
515958901003,2045,333,74,0
515958902001,2045,225,122,6
515958902002,2045,234,0,0
515958902003,2045,401,11,0
515958902004,2045,340,54,0
516003001001,2045,572,71,20
516003001002,2045,223,425,0
516003001003,2045,225,546,0
516003001004,2045,260,59,1
516003002001,2045,199,337,7
516003002002,2045,527,60,0
516003002003,2045,234,371,22
516003002004,2045,390,0,0
516003003001,2045,352,436,14
516003003002,2045,206,567,0
516003003003,2045,559,573,0
516003004001,2045,369,313,2
516003004002,2045,455,67,0
516003004003,2045,61,391,93
516003005001,2045,353,113,12
516003005002,2045,433,136,0
516003005003,2045,323,357,0
516105001001,2045,448,811,0
516105001002,2045,354,158,15
516105002001,2045,368,0,0
516105002002,2045,125,371,0
516105002003,2045,463,152,0
516105002004,2045,56,1042,0
516105002005,2045,110,616,10
516105003001,2045,397,583,5
516105003002,2045,20,1000,0
516105003003,2045,396,0,0
516200901001,2045,414,257,0
516200901002,2045,495,313,0
516200901003,2045,592,31,0
516200902001,2045,265,0,0
516200902002,2045,726,235,0
516200902003,2045,198,424,13
516300001001,2045,549,197,0
516300001002,2045,461,317,0
516300001003,2045,60,518,137
516300002011,2045,8,938,0
516300002012,2045,226,626,0
516300002013,2045,0,667,561
516300002021,2045,447,390,20
516300002022,2045,207,12,0
516300003011,2045,18,52,2079
516300003021,2045,565,408,0
516300003022,2045,502,385,12
516300003023,2045,702,265,0
516300004001,2045,588,0,0
516300004002,2045,259,838,46
516300004003,2045,199,335,0
516300005001,2045,226,385,0
516300005002,2045,45,1495,0
516300005003,2045,383,672,23
516300005004,2045,870,447,0
516300005005,2045,0,608,0
516400701011,2045,340,22,0
516400701012,2045,223,81,11
516400701013,2045,309,89,61
516400701014,2045,334,19,0
516400701015,2045,182,145,0
516400701016,2045,259,9,11
516400701021,2045,358,107,0
516400701022,2045,612,195,0
516500101031,2045,266,111,0
516500101032,2045,673,0,0
516500101033,2045,264,0,0
516500101034,2045,404,13,4
516500101035,2045,483,0,0
516500101036,2045,358,0,0
516500101041,2045,459,22,0
516500101042,2045,543,0,0
516500101043,2045,194,13,0
516500101044,2045,343,0,1
516500101045,2045,212,833,0
516500102001,2045,42,206,576
516500103041,2045,545,0,13
516500103042,2045,1131,24,3
516500103043,2045,157,441,0
516500103044,2045,435,769,0
516500103061,2045,625,342,0
516500103062,2045,435,472,7
516500103063,2045,581,93,1
516500103064,2045,305,0,0
516500103071,2045,628,193,0
516500103072,2045,335,11,0
516500103073,2045,441,396,20
516500103091,2045,644,0,2
516500103092,2045,139,615,0
516500103093,2045,348,320,0
516500103101,2045,251,490,0
