Geo,Year,TotEmp,RetEmp,SvcEmp
511930104011,2045,123,43,34
511930104012,2045,294,108,24
511930104021,2045,108,19,43
511930104022,2045,433,5,252
511930104023,2045,94,5,82
511959307001,2045,40,2,31
511959307002,2045,68,15,9
511959308001,2045,814,48,48
511959308002,2045,70,25,5
511959309001,2045,1833,777,405
511959309002,2045,1649,53,1481
511959310001,2045,39,0,7
511959310002,2045,126,0,5
511959311001,2045,55,7,16
511959311002,2045,178,24,32
511959312001,2045,1299,279,682
511959312002,2045,221,20,59
511959312003,2045,477,0,2
511959312004,2045,41,24,4
511959312005,2045,420,35,108
511959313001,2045,111,0,13
511959313002,2045,442,42,341
511959314001,2045,483,30,186
511959314002,2045,741,14,654
511959314003,2045,1183,0,1144
511959315001,2045,65,0,10
511959315002,2045,363,161,55
511959315003,2045,40,6,12
511959315004,2045,24,0,21
511959316001,2045,389,129,58
511959316002,2045,122,1,22
511959317001,2045,447,182,44
511959317002,2045,26,24,2
511970501011,2045,546,1,83
511970501012,2045,964,87,335
511970501013,2045,2184,150,44
511970501021,2045,85,2,47
511970501022,2045,330,148,43
511970502011,2045,2118,592,934
511970502012,2045,331,35,122
511970502013,2045,1017,205,425
511970502021,2045,308,28,28
511970502022,2045,924,18,370
511970503011,2045,287,180,55
511970503012,2045,884,75,197
511970503013,2045,22,0,8
511970503014,2045,201,19,121
511970503015,2045,1133,160,856
511970503021,2045,43,3,13
511970503022,2045,63,13,41
511970504011,2045,30,0,12
511970504012,2045,324,68,26
511970504013,2045,12,0,10
511970504021,2045,124,58,45
511970504022,2045,91,24,11
511970504023,2045,85,36,19
511970504024,2045,245,13,63
511990502031,2045,168,0,119
511990502032,2045,1118,89,552
511990502033,2045,87,0,45
511990502051,2045,116,3,98
511990502052,2045,604,0,361
511990502053,2045,63,10,14
511990502061,2045,41,1,12
511990502062,2045,23,0,14
511990502063,2045,104,0,71
511990502064,2045,122,0,115
511990502073,2045,4,0,4
511990502074,2045,19,10,3
511990502081,2045,318,148,104
511990503031,2045,764,332,197
511990503032,2045,4044,406,3329
511990503033,2045,18,0,7
511990503041,2045,303,42,116
511990503042,2045,30,1,19
511990503043,2045,421,97,206
511990503051,2045,3471,1111,861
511990503061,2045,833,78,378
511990503062,2045,751,171,240
511990503063,2045,269,31,75
511990504011,2045,3148,292,859
511990504012,2045,38,7,19
511990504021,2045,83,10,46
511990504022,2045,167,8,44
511990504023,2045,4,0,0
511990505001,2045,30,0,15
511990505002,2045,702,46,34
511990505003,2045,161,0,134
511990509001,2045,2512,245,403
511990510001,2045,105,0,53
511990510002,2045,37,10,19
511990510003,2045,1023,31,434
511990510004,2045,5795,1284,2641
511990511001,2045,175,1,153
511990511002,2045,689,373,85
511990511003,2045,1209,52,333
515102001021,2045,233,88,86
515102001022,2045,351,0,141
515102001023,2045,4080,13,4061
515102001041,2045,13,0,5
515102001042,2045,49,0,0
515102001043,2045,3641,5,3350
515102001051,2045,13,0,13
515102001052,2045,84,18,12
515102001061,2045,23,0,12
515102001062,2045,537,0,510
515102001063,2045,606,6,230
515102001064,2045,859,40,689
515102001081,2045,551,17,284
515102001091,2045,49,0,21
515102001092,2045,21,0,7
515102001093,2045,21,0,12
515102001101,2045,1642,30,662
515102001102,2045,257,30,173
515102001111,2045,259,57,60
515102001112,2045,83,4,51
515102001113,2045,26,0,21
515102002011,2045,49,0,40
515102002012,2045,1287,429,527
515102002013,2045,713,31,586
515102002021,2045,2156,0,1984
515102002022,2045,51,0,32
515102003011,2045,136,0,45
515102003012,2045,84,0,13
515102003021,2045,140,17,77
515102003022,2045,6,0,4
515102003023,2045,13,0,4
515102003041,2045,24,0,17
515102003042,2045,49,0,33
515102003043,2045,57,34,13
515102003051,2045,41,0,15
515102003052,2045,740,221,142
515102004031,2045,3628,158,1232
515102004041,2045,310,0,116
515102004042,2045,128,1,81
515102004061,2045,584,249,174
515102004062,2045,556,171,117
515102004063,2045,409,1,291
515102004064,2045,63,21,36
515102004071,2045,34,4,13
515102004072,2045,146,12,101
515102004073,2045,21,6,8
515102004081,2045,1462,7,895
515102004082,2045,152,19,46
515102004083,2045,262,77,17
515102004091,2045,135,34,43
515102004092,2045,76,8,14
515102004093,2045,289,198,66
515102004094,2045,1428,660,497
515102005001,2045,20,0,17
515102005002,2045,483,236,92
515102005003,2045,88,31,36
515102006001,2045,3038,0,824
515102006002,2045,86,2,17
515102006003,2045,169,4,137
515102006004,2045,584,9,126
515102007011,2045,2622,123,861
515102007031,2045,876,43,384
515102007032,2045,124,8,60
515102007033,2045,142,21,19
515102007034,2045,4,0,2
515102007041,2045,801,6,229
515102007042,2045,58,2,38
515102007043,2045,1977,149,1379
515102007051,2045,2336,148,1187
515102007052,2045,9875,8,497
515102007053,2045,3327,306,2359
515102008011,2045,297,89,116
515102008012,2045,121,2,66
515102008021,2045,604,171,235
515102008022,2045,610,2,447
515102008023,2045,167,0,83
515102009001,2045,835,409,268
515102009002,2045,220,0,190
515102009003,2045,338,2,152
515102009004,2045,111,4,103
515102010001,2045,64,0,58
515102010002,2045,5,0,5
515102010003,2045,741,0,737
515102011001,2045,30,0,5
515102011002,2045,128,0,102
515102011003,2045,83,0,60
515102012021,2045,27,0,21
515102012022,2045,23,0,19
515102012023,2045,78,21,13
515102012024,2045,66,0,38
515102012041,2045,289,118,44
515102012042,2045,641,8,306
515102012051,2045,366,212,4
515102012052,2045,481,122,194
515102012061,2045,354,23,77
515102012062,2045,17,0,2
515102012063,2045,448,49,240
515102013001,2045,763,47,488
515102013002,2045,484,76,243
515102013003,2045,243,17,186
515102013004,2045,445,118,188
515102014001,2045,828,24,343
515102014002,2045,213,21,116
515102014003,2045,49,0,33
515102014004,2045,88,0,59
515102015001,2045,514,0,513
515102015002,2045,45,1,32
515102015003,2045,302,73,124
515102016011,2045,387,12,263
515102016012,2045,468,15,206
515102016013,2045,271,13,114
515102016014,2045,103,0,20
515102016021,2045,339,1,124
515102016022,2045,70,2,6
515102016023,2045,686,6,552
515102018021,2045,734,0,487
515102018022,2045,1902,57,1046
515102018031,2045,314,0,14
515102018032,2045,597,2,384
515102018041,2045,122,4,63
515102018042,2045,1475,1016,127
515102018043,2045,365,8,248
515102018051,2045,2227,186,1638
515102018052,2045,1194,15,731
515102018053,2045,3652,33,2780
515102018054,2045,1049,2,984
515102019001,2045,7573,623,2876
515102019002,2045,8002,319,5324
515102020011,2045,829,24,325
515102020012,2045,300,92,118
515102020013,2045,188,28,122
515102020021,2045,354,76,216
515102020022,2045,47,0,11
515200201001,2045,619,54,196
515200201002,2045,314,77,82
515200201003,2045,771,164,498
515200202011,2045,174,13,106
515200202012,2045,170,0,74
515200202013,2045,2550,357,770
515200202021,2045,452,153,67
515200202022,2045,272,30,99
515200203001,2045,151,6,42
515200203002,2045,369,5,90
515200203003,2045,173,1,5
515200204001,2045,3001,730,412
515200204002,2045,716,285,61
515200204003,2045,84,31,16
515200204004,2045,536,16,33
515309306011,2045,575,100,112
515309306012,2045,532,15,8
515309306013,2045,24,0,11
515309306021,2045,764,7,591
515309306022,2045,354,30,267
515400002011,2045,781,39,302
515400002012,2045,1048,131,339
515400002013,2045,17,0,11
515400002021,2045,1285,57,338
515400002022,2045,1007,4,12
515400002023,2045,914,138,266
515400003021,2045,3266,61,2319
515400003022,2045,343,0,101
515400004011,2045,732,34,208
515400004012,2045,243,21,44
515400004021,2045,825,1,644
515400004022,2045,699,3,132
515400004023,2045,1233,40,164
515400004024,2045,65,8,46
515400005011,2045,251,39,170
515400005012,2045,37,0,26
515400005013,2045,94,19,19
515400005021,2045,152,1,79
515400005022,2045,109,1,44
515400005023,2045,52,0,34
515400005024,2045,40,0,26
515400005025,2045,323,142,66
515400006001,2045,262,10,70
515400006002,2045,30,4,19
515400006003,2045,9315,8,9287
515400007001,2045,1279,7,1239
515400007002,2045,833,99,274
515400007003,2045,1772,796,382
515400007004,2045,732,44,610
515400008001,2045,55,0,29
515400008002,2045,33,0,17
515400008003,2045,40,0,34
515400008004,2045,3095,760,1183
515400009001,2045,706,86,175
515400009002,2045,142,0,130
515400010001,2045,14039,594,5197
515400010002,2045,6557,254,4423
515400010003,2045,790,11,571
515500200011,2045,404,64,227
515500200021,2045,235,0,68
515500200022,2045,440,281,127
515500200023,2045,6,0,6
515500200031,2045,513,49,311
515500200032,2045,63,0,56
515500200033,2045,269,36,88
515500200034,2045,40,18,4
515500200035,2045,49,0,17
515500201001,2045,27,8,10
515500201002,2045,395,0,169
515500201003,2045,103,36,47
515500201004,2045,4,0,4
515500202001,2045,810,0,44
515500202002,2045,160,18,106
515500202003,2045,35,6,15
515500202004,2045,32,0,32
515500203001,2045,2850,51,1789
515500203002,2045,151,1,144
515500204001,2045,46,0,41
515500204002,2045,44,22,22
515500204003,2045,132,37,19
515500205001,2045,2893,208,164
515500206001,2045,100,0,8
515500206002,2045,94,64,10
515500206003,2045,63,24,4
515500206004,2045,306,19,40
515500207001,2045,269,31,103
515500207002,2045,113,32,36
515500207003,2045,274,119,27
515500207004,2045,2718,224,400
515500208041,2045,501,56,235
515500208042,2045,342,38,218
515500208043,2045,233,13,159
515500208044,2045,149,37,76
515500208045,2045,3016,85,1218
515500208051,2045,340,14,113
515500208052,2045,474,32,388
515500208053,2045,21396,4888,6097
515500208054,2045,8203,693,2424
515500208081,2045,28,0,9
515500208082,2045,219,112,60
515500208091,2045,8914,765,3841
515500208092,2045,1346,586,229
515500208093,2045,27,0,19
515500208101,2045,1261,32,684
515500208111,2045,220,22,5
515500208112,2045,138,47,74
515500208113,2045,31,0,15
515500208121,2045,1715,10,1324
515500208131,2045,44,0,13
515500208132,2045,1710,632,452
515500208141,2045,654,35,397
515500208142,2045,17,0,6
515500208143,2045,418,24,185
515500209031,2045,297,0,88
515500209032,2045,724,0,138
515500209051,2045,1971,49,924
515500209052,2045,99,19,12
515500209071,2045,633,69,237
515500209081,2045,26,0,15
515500209082,2045,38,4,19
515500209091,2045,33,3,21
515500209092,2045,220,100,81
515500209101,2045,310,0,60
515500209111,2045,6310,546,2784
515500209112,2045,4676,181,4215
515500209121,2045,2202,477,923
515500209122,2045,285,38,105
515500209123,2045,740,129,484
515500210041,2045,3070,818,1009
515500210042,2045,210,10,128
515500210043,2045,68,5,38
515500210044,2045,573,18,161
515500210051,2045,13300,40,9101
515500210052,2045,341,14,241
515500210053,2045,555,42,302
515500210091,2045,831,415,127
515500210092,2045,108,8,47
515500210101,2045,120,4,40
515500210102,2045,633,47,331
515500210103,2045,501,104,251
515500210111,2045,112,0,76
515500210112,2045,151,0,35
515500210121,2045,429,105,82
515500210122,2045,101,0,28
515500210123,2045,58,0,21
515500210124,2045,41,0,17
515500210131,2045,136,6,68
515500210132,2045,110,0,35
515500210141,2045,1083,479,153
515500210151,2045,72,0,19
515500210161,2045,356,47,106
515500210162,2045,501,113,131
515500211011,2045,864,267,186
515500211012,2045,520,131,177
515500211013,2045,65,5,56
515500211031,2045,288,170,36
515500211032,2045,504,24,124
515500211041,2045,313,28,122
515500211042,2045,511,36,96
515500212001,2045,709,9,213
515500212002,2045,454,28,170
515500212003,2045,614,14,210
515500213011,2045,309,13,14
515500213012,2045,96,28,37
515500213013,2045,264,36,114
515500213031,2045,240,96,33
515500213041,2045,165,6,86
515500213051,2045,81,0,59
515500213052,2045,79,0,32
515500213061,2045,156,0,36
515500214011,2045,1129,151,309
515500214021,2045,188,26,38
515500214022,2045,302,0,46
515500214023,2045,550,32,77
515500214024,2045,338,29,23
515500214031,2045,76,0,12
515500214032,2045,624,28,119
515500214033,2045,390,50,160
515500214051,2045,343,138,100
515500214061,2045,56,4,29
515500214071,2045,1541,228,179
515500214072,2045,6453,114,788
515500215031,2045,90,0,55
515500215032,2045,128,5,64
515500215041,2045,35,0,14
515500215042,2045,1010,438,294
515500215051,2045,1116,392,469
515500215052,2045,3985,1776,331
515500215061,2045,81,4,50
515500215071,2045,58,5,24
515500215072,2045,170,0,136
515500215073,2045,297,49,183
515500216021,2045,2434,674,1242
515500216022,2045,214,73,64
515500216023,2045,452,22,315
515500216024,2045,201,0,74
515500216025,2045,123,0,64
515500216031,2045,197,0,129
515500216041,2045,72,0,22
515500216051,2045,569,127,242
515500216052,2045,21,6,12
515500216053,2045,26,0,26
515708301001,2045,84,4,41
515708301002,2045,12,0,12
515708301003,2045,5666,2617,911
515708302001,2045,1290,391,580
515708302002,2045,320,0,292
515708302003,2045,354,185,104
515708303001,2045,128,0,97
515708303002,2045,232,22,81
515708304001,2045,674,173,150
515708304002,2045,798,0,796
515708305001,2045,960,103,211
515708305002,2045,385,40,35
515800601001,2045,1461,0,78
515800601002,2045,89,0,27
515800601003,2045,689,37,226
515800602001,2045,1032,148,230
515800602002,2045,357,252,45
515800602003,2045,5,0,3
515900001001,2045,478,97,200
515900001002,2045,249,59,111
515900001003,2045,142,0,136
515900001004,2045,59,1,47
515900002001,2045,552,177,75
515900002002,2045,1119,52,759
515900002003,2045,1248,177,662
515900003001,2045,27,1,22
515900003002,2045,40,0,33
515900003003,2045,183,22,159
515900004001,2045,36,3,33
515900004002,2045,574,125,378
515900004003,2045,107,27,62
515900005001,2045,20,0,14
515900005002,2045,3315,112,2411
515900006001,2045,274,12,140
515900006002,2045,174,20,109
515900006003,2045,162,26,136
515900007001,2045,622,2,579
515900007002,2045,1779,48,298
515900007003,2045,1716,103,1479
515900008001,2045,5149,1960,1240
515900008002,2045,1087,210,638
515900008003,2045,232,99,92
515900009001,2045,229,54,147
515900009002,2045,132,13,13
515900009003,2045,148,13,14
515900010001,2045,38,0,38
515900010002,2045,68,4,23
515900010003,2045,622,15,552
515900011001,2045,246,12,59
515900012001,2045,58,7,23
515900012002,2045,3187,66,211
515900013011,2045,2414,229,199
515900013021,2045,86,20,27
515900014001,2045,68,7,20
515900014002,2045,368,120,186
515909801001,2045,255,0,13
515958901001,2045,1585,41,610
515958901002,2045,228,23,146
515958901003,2045,201,5,122
515958902001,2045,264,40,66
515958902002,2045,199,0,123
515958902003,2045,160,95,18
515958902004,2045,1720,344,641
516003001001,2045,588,132,252
516003001002,2045,2416,164,1780
516003001003,2045,2533,496,1473
516003001004,2045,700,255,102
516003002001,2045,2001,337,1010
516003002002,2045,1300,306,425
516003002003,2045,3807,298,2187
516003002004,2045,3116,27,2483
516003003001,2045,1024,410,132
516003003002,2045,3458,831,651
516003003003,2045,1450,184,658
516003004001,2045,3523,24,1651
516003004002,2045,3045,1746,765
516003004003,2045,449,0,393
516003005001,2045,993,7,760
516003005002,2045,435,3,214
516003005003,2045,3002,19,2107
516105001001,2045,5346,151,3186
516105001002,2045,1175,290,559
516105002001,2045,1027,199,370
516105002002,2045,590,93,366
516105002003,2045,274,26,207
516105002004,2045,3313,285,2004
516105002005,2045,612,20,423
516105003001,2045,1991,202,1018
516105003002,2045,1115,658,89
516105003003,2045,52,3,33
516200901001,2045,2716,891,802
516200901002,2045,94,30,41
516200901003,2045,583,0,541
516200902001,2045,886,26,488
516200902002,2045,25,11,14
516200902003,2045,193,56,60
516300001001,2045,155,0,109
516300001002,2045,795,0,329
516300001003,2045,4430,315,2110
516300002011,2045,306,4,34
516300002012,2045,143,0,116
516300002013,2045,7624,351,6241
516300002021,2045,2593,168,864
516300002022,2045,752,45,325
516300003011,2045,1206,0,1021
516300003021,2045,1132,32,678
516300003022,2045,1245,80,212
516300003023,2045,152,4,34
516300004001,2045,185,6,56
516300004002,2045,1040,27,734
516300004003,2045,380,0,181
516300005001,2045,97,18,61
516300005002,2045,8055,3386,1588
516300005003,2045,2507,572,841
516300005004,2045,250,0,56
516300005005,2045,354,25,229
516400701011,2045,574,72,285
516400701012,2045,411,38,225
516400701013,2045,507,32,368
516400701014,2045,1036,78,158
516400701015,2045,264,78,64
516400701016,2045,821,258,355
516400701021,2045,85,0,60
516400701022,2045,2590,654,893
516500101031,2045,114,17,67
516500101032,2045,12,0,7
516500101033,2045,48,0,32
516500101034,2045,184,0,176
516500101035,2045,18,0,16
516500101036,2045,3,0,3
516500101041,2045,42,0,39
516500101042,2045,8,0,8
516500101043,2045,3,0,1
516500101044,2045,9,0,9
516500101045,2045,511,185,146
516500102001,2045,2362,30,1704
516500103041,2045,4129,6,3646
516500103042,2045,68,6,49
516500103043,2045,29,0,11
516500103044,2045,173,14,94
516500103061,2045,68,35,18
516500103062,2045,60,0,12
516500103063,2045,43,2,30
516500103064,2045,129,27,98
516500103071,2045,56,0,45
516500103072,2045,74,0,66
516500103073,2045,230,0,191
516500103091,2045,54,17,14
516500103092,2045,394,0,16
516500103093,2045,29,0,6
516500103101,2045,262,83,65
516500103102,2045,325,143,98
516500103103,2045,29,0,10
516500103111,2045,806,196,349
516500103112,2045,659,167,128
516500103121,2045,51,0,48
516500103122,2045,12,0,0
516500103123,2045,108,9,54
516500103141,2045,6731,268,3033
516500103151,2045,3984,921,1491
516500103152,2045,1975,526,294
516500103161,2045,820,4,736
516500103162,2045,130,2,65
516500103163,2045,1025,12,67
516500104001,2045,832,515,19
516500104002,2045,32,0,31
516500104003,2045,46,8,32
516500104004,2045,949,551,136
516500104005,2045,590,49,264
516500105021,2045,31,0,10
516500105022,2045,923,542,75
516500105023,2045,1548,807,186
516500105031,2045,3577,68,697
516500105032,2045,128,0,6
516500105041,2045,340,35,100
516500105042,2045,60,23,32
516500106011,2045,618,10,249
516500106012,2045,6955,55,4500
516500106021,2045,87,0,14
516500106022,2045,1139,213,507
516500107011,2045,129,12,27
516500107012,2045,214,27,74
516500107021,2045,33,6,7
516500107022,2045,115,75,33
516500107031,2045,11,4,6
516500107032,2045,407,120,99
516500107033,2045,14,0,10
516500108001,2045,45,0,21
516500108002,2045,246,25,153
516500108003,2045,116,0,67
516500108004,2045,13,0,2
516500109001,2045,245,137,50
516500109002,2045,103,7,36
516500110011,2045,41,0,27
516500110012,2045,65,21,9
516500110021,2045,100,25,4
516500110022,2045,186,61,40
516500111001,2045,703,0,369
516500112001,2045,14,0,7
516500112002,2045,18,0,18
516500112003,2045,75,0,68
516500113001,2045,31,27,4
516500113002,2045,513,13,126
516500114001,2045,3659,6,3503
516500115001,2045,312,80,37
516500115002,2045,22,0,20
516500115003,2045,911,0,46
516500115004,2045,18,3,8
516500116001,2045,59,18,1
516500116002,2045,188,153,21
516500116003,2045,35,14,9
516500118001,2045,115,80,13
516500118002,2045,59,27,8
516500118003,2045,25,8,14
516500118004,2045,410,0,94
516500118005,2045,6,0,1
516500118006,2045,12,0,11
516500119001,2045,196,1,101
516500119002,2045,376,23,254
516500119003,2045,130,9,12
516500120001,2045,158,72,26
516500120002,2045,60,39,21
516500121001,2045,56,2,19
516500121002,2045,85,0,47
516500121003,2045,85,14,17
516500121004,2045,2,0,2
516600001011,2045,578,97,148
516600001012,2045,428,11,164
516600001013,2045,118,5,32
516600001014,2045,311,24,94
516600001021,2045,1712,655,254
516600001022,2045,114,0,44
516600001023,2045,190,81,63
516600002031,2045,5040,496,768
516600002041,2045,264,0,74
516600002042,2045,340,5,273
516600002043,2045,740,144,237
516600002044,2045,4556,55,4022
516600002051,2045,234,81,39
516600002052,2045,137,7,59
516600002053,2045,6724,2386,1856
516600002054,2045,604,196,195
516600002061,2045,1005,0,43
516600002071,2045,390,91,1
516600002072,2045,86,36,8
516600002073,2045,1376,371,106
516600003011,2045,869,151,183
516600003012,2045,284,30,108
516600003021,2045,1384,631,207
516600003022,2045,414,89,110
516600003023,2045,6036,46,5866
516600003024,2045,2977,188,1755
516600004011,2045,118,23,79
516600004012,2045,2870,62,1774
516600004021,2045,695,79,122
516600004022,2045,498,4,114
516600004023,2045,1747,48,214
516600004024,2045,347,19,214
516600004025,2045,1610,79,390
516708201001,2045,145,13,48
516708203001,2045,1025,1,914
516708203002,2045,2750,92,1619
516708204001,2045,54,0,27
516708204002,2045,17,0,14
516708204003,2045,26,4,19
516708204004,2045,7,0,7
516708205001,2045,119,21,80
516708205002,2045,27,14,7
516708205003,2045,7,5,0
516708205004,2045,46,1,35
516708206001,2045,341,192,39
516708206002,2045,23,10,13
516708206003,2045,1252,385,300
516708206004,2045,141,11,33
516708206005,2045,24,0,17
516708207001,2045,699,18,63
516709801001,2045,2296,0,212
516789305011,2045,358,136,73
516789305012,2045,305,101,109
516789305013,2045,1635,48,648
516789305014,2045,363,59,141
516789305015,2045,151,0,126
516789800001,2045,3833,65,3405
516800001001,2045,792,1,671
516800001002,2045,630,14,465
516800001003,2045,62,10,26
516800002011,2045,1628,271,1307
516800002012,2045,374,173,68
516800002013,2045,2692,224,458
516800002014,2045,608,194,138
516800002031,2045,1321,19,1261
516800002041,2045,1916,45,1629
516800002042,2045,259,62,44
516800002051,2045,1312,414,496
516800002052,2045,1154,160,514
516800003001,2045,60,0,47
516800003002,2045,6565,66,5985
516800003003,2045,226,20,112
516800004001,2045,536,0,72
516800004002,2045,745,5,83
516800005001,2045,6304,103,3520
516800006001,2045,285,12,264
516800006002,2045,476,73,36
516800006003,2045,842,0,274
516800007001,2045,860,5,604
516800007002,2045,869,57,351
516800007003,2045,824,206,66
516800008011,2045,991,228,475
516800008021,2045,177,65,17
516800008022,2045,60,0,55
516800008023,2045,72,7,50
516800009011,2045,234,16,35
516800009012,2045,68,0,62
516800009013,2045,1917,255,364
516800009021,2045,24,0,12
516800009022,2045,1215,107,832
516800010001,2045,1088,267,195
516800010002,2045,101,16,67
516800010003,2045,32,11,10
516800011001,2045,343,6,159
516800011002,2045,240,30,42
516800014001,2045,112,0,17
516800014002,2045,6043,128,269
516800014003,2045,10,0,0
516800016011,2045,4708,2021,686
516800016012,2045,302,0,170
516800016021,2045,622,348,157
516800016022,2045,403,68,70
516800016031,2045,470,30,237
516800016032,2045,109,55,31
516800017001,2045,305,14,236
516800017002,2045,233,0,209
516800017003,2045,246,58,85
516800017004,2045,1532,75,725
516800017005,2045,892,282,86
516800018001,2045,934,76,107
516800018002,2045,3663,1074,592
516800019001,2045,606,82,132
516800019002,2045,126,0,16
516800019003,2045,1293,206,598
516800019004,2045,1403,12,300
516839101001,2045,3068,189,2817
516839101002,2045,5459,52,4641
516839101003,2045,687,0,448
516839102011,2045,40,0,10
516839102012,2045,791,417,181
516839102013,2045,2405,334,1676
516839102014,2045,1552,148,842
516839102021,2045,861,17,456
516839102022,2045,62,0,29
516839102023,2045,64,7,34
516839102024,2045,2872,24,2589
516839103011,2045,4227,1059,684
516839103012,2045,1287,171,438
516839103013,2045,889,171,312
516839103021,2045,1752,9,345
516839103022,2045,765,258,217
516839103023,2045,267,55,133
516839104011,2045,3228,155,2024
516839104012,2045,88,29,19
516839104013,2045,79,0,60
516839104014,2045,64,0,29
516839104021,2045,102,5,17
516839104022,2045,136,0,62
516839104023,2045,689,226,91
516839104024,2045,598,21,310
516839104025,2045,5016,112,2873
516859201001,2045,396,121,145
516859201002,2045,43,0,31
516859201003,2045,48,0,28
516859201004,2045,84,26,0
516859201005,2045,43,0,28
516859202011,2045,4579,260,749
516859202021,2045,52,0,19
516859202022,2045,2937,24,2749
516859202023,2045,203,0,160
516900001001,2045,1463,16,1067
516900001002,2045,435,30,304
516900002001,2045,1984,474,829
516900002002,2045,31,0,31
516900002003,2045,71,1,67
516900003001,2045,1405,112,932
516900003002,2045,2292,49,1052
516900003003,2045,112,2,71
516900004001,2045,333,24,105
516900004002,2045,63,0,49
516900004003,2045,274,23,49
516900005001,2045,516,33,477
516900005002,2045,73,0,30
516900005003,2045,40,0,18
516900005004,2045,17,0,15
517000301001,2045,372,44,84
517000301002,2045,338,0,16
517000301003,2045,2300,4,775
517000301004,2045,333,23,40
517000303001,2045,270,8,248
517000303002,2045,32,4,28
517000303003,2045,38,0,13
517000303004,2045,18,0,16
517000303005,2045,6,0,1
517000304001,2045,628,64,44
517000304002,2045,59,8,50
517000305001,2045,40,8,31
517000305002,2045,211,0,211
517000306001,2045,148,1,92
517000306002,2045,210,4,48
517000308001,2045,1180,7,55
517000308003,2045,133,6,79
517000309001,2045,441,24,84
517000309002,2045,36,6,19
517000311001,2045,521,28,332
517000311002,2045,26224,12,529
517000311003,2045,140,0,88
517000312001,2045,194,22,121
517000312002,2045,167,22,23
517000313001,2045,38,0,23
517000313002,2045,38,14,4
517000313003,2045,84,4,54
517000314001,2045,492,76,164
517000314002,2045,595,66,427
517000314003,2045,1613,121,307
517000314004,2045,1637,409,988
517000315001,2045,6799,197,5699
517000315002,2045,456,71,125
517000315003,2045,483,31,252
517000316021,2045,1738,128,1263
517000316022,2045,579,404,95
517000316023,2045,231,90,37
517000316031,2045,59,0,49
517000316032,2045,90,0,83
517000316041,2045,94,11,30
517000316042,2045,194,16,71
517000316043,2045,14,1,5
517000317011,2045,5736,134,5210
517000317012,2045,7,7,0
517000317021,2045,259,31,107
517000317022,2045,824,79,323
517000317023,2045,2546,167,2116
517000318001,2045,31,0,25
517000318002,2045,216,8,71
517000319011,2045,271,14,86
517000319012,2045,40,0,16
517000319021,2045,65,0,34
517000319022,2045,172,4,116
517000319023,2045,772,199,357
517000320011,2045,36,0,16
517000320012,2045,181,130,12
517000320021,2045,138,10,52
517000320022,2045,77,32,31
517000320023,2045,38,5,13
517000320024,2045,40,0,30
517000320051,2045,90,0,43
517000320052,2045,6,0,5
517000320061,2045,143,98,13
517000320062,2045,120,66,6
517000320063,2045,285,61,98
517000320071,2045,36,12,19
517000320072,2045,56,12,17
517000320073,2045,24,0,23
517000321131,2045,6210,197,3140
517000321132,2045,302,101,38
517000321133,2045,2726,2021,32
517000321141,2045,2732,1287,710
517000321171,2045,598,145,371
517000321172,2045,77,4,62
517000321173,2045,22,6,14
517000321231,2045,236,41,35
517000321232,2045,72,26,23
517000321233,2045,667,74,175
517000321241,2045,390,247,52
517000321242,2045,437,318,20
517000321261,2045,1819,621,193
517000321262,2045,613,162,188
517000321281,2045,866,193,201
517000321282,2045,3172,124,2030
517000321283,2045,21079,494,9551
517000321291,2045,315,12,22
517000321292,2045,254,76,68
517000321301,2045,318,14,152
517000321302,2045,12,0,8
517000321303,2045,48,0,34
517000321311,2045,1,0,1
517000321312,2045,26,0,4
517000321313,2045,70,0,70
517000321314,2045,19,2,11
517000321321,2045,234,107,22
517000321322,2045,17,0,5
517000321323,2045,717,115,133
517000321324,2045,240,16,139
517000321325,2045,13,0,8
517000321331,2045,1984,131,1460
517000321332,2045,203,30,91
517000321341,2045,126,0,46
517000321342,2045,281,2,110
517000322111,2045,8,0,8
517000322112,2045,35,0,29
517000322113,2045,128,50,17
517000322114,2045,246,0,240
517000322121,2045,18,0,18
517000322122,2045,65,7,35
517000322123,2045,576,242,137
517000322231,2045,17,0,13
517000322232,2045,2,0,2
517000322233,2045,65,0,23
517000322251,2045,591,167,291
517000322252,2045,77,8,47
517000322253,2045,19,0,17
517000322261,2045,166,0,59
517000322262,2045,150,8,46
517000322263,2045,88,40,12
517000322271,2045,302,94,84
517000322272,2045,35,0,11
517000322273,2045,313,46,71
517000322281,2045,56,0,31
517000322282,2045,96,48,4
517000323002,2045,216,0,42
517000323003,2045,11,0,11
517000323004,2045,867,52,420
517000323005,2045,225,0,216
517000324001,2045,3296,11,458
517000324002,2045,42,0,0
517000324003,2045,201,22,12
517100001001,2045,27,0,11
517100001002,2045,68,2,19
517100002011,2045,49,0,4
517100002012,2045,44,0,12
517100002021,2045,13,0,3
517100002022,2045,35,11,4
517100002023,2045,7,0,2
517100002024,2045,16,0,2
517100003001,2045,137,32,63
517100003002,2045,399,157,100
517100003003,2045,66,0,30
517100004001,2045,53,19,8
517100004002,2045,24,10,0
517100004003,2045,222,0,179
517100005001,2045,55,38,7
517100005002,2045,49,1,25
517100005003,2045,9,0,7
517100005004,2045,16,0,15
517100006001,2045,7,0,7
517100006002,2045,12,0,8
517100006003,2045,16,0,9
517100006004,2045,60,0,19
517100007001,2045,24,9,12
