Geo,Year,D3bpo4
510872009072,2024,1.281081
510872009073,2024,2.066409
510872009081,2024,2.70264
510872009082,2024,15.694538
510872010011,2024,3.416786
510872010012,2024,1.888861
510872010013,2024,1.971098
510872010014,2024,6.376959
510872010021,2024,27.762593
510872010022,2024,47.977969
510872010023,2024,11.331367
510872010031,2024,22.310936
510872010032,2024,12.794797
510872010033,2024,16.164438
510872011021,2024,33.390665
510872011022,2024,11.604794
510872011023,2024,1.120776
510872011024,2024,1.536848
510872011031,2024,53.597204
510872011032,2024,3.570911
510872011041,2024,3.457775
510872011042,2024,10.998232
510872012031,2024,0.417203
510872012032,2024,4.467703
510872012041,2024,25.619063
510872012042,2024,31.273626
510872012043,2024,27.615023
510872012051,2024,13.427602
510872012052,2024,4.821794
510872012053,2024,5.472475
510872012061,2024,7.261231
510872012062,2024,7.400877
510872014031,2024,2.971312
510872014032,2024,0.71109
510872014033,2024,0.846123
510872014034,2024,2.376232
510872014035,2024,2.93352
510872014041,2024,2.080406
510872014042,2024,0.152952
510872014043,2024,0.523458
510872014051,2024,8.944117
510872014061,2024,4.362122
510872014062,2024,0
510872014063,2024,2.449025
510872014064,2024,7.023142
510872015021,2024,0.646059
510872015022,2024,0.624552
